Date,Symbol,Company Name,Type,Split Ratio
"Apr 11, 2023",BLBX,Blackboxstocks Inc,Reverse,1 for 4
"Apr 11, 2023",AGRX,Agile Therapeutics Inc,Reverse,1 for 50
"Apr 5, 2023",WTER,Alkaline Water Co Inc,Reverse,1 for 15
"Apr 4, 2023",ORBS,Eightco Holdings Inc,Reverse,1 for 50
"Apr 4, 2023",MBIO,Mustang Bio Inc,Reverse,1 for 15
"Apr 4, 2023",BEST,Best Inc,Reverse,1 for 4
"Apr 3, 2023",CHNR,China Natural Resources Inc,Reverse,1 for 5
"Mar 31, 2023",SAFE,Safehold Inc,Reverse,1 for 6.25
"Mar 31, 2023",MCOM,Micromobilitycom Inc,Reverse,1 for 50
"Mar 31, 2023",ENSC,Ensysce Biosciences Inc,Reverse,1 for 12
"Mar 30, 2023",BPTSY,Biophytis SA,Reverse,1 for 10
"Mar 29, 2023",NOGNQ,Nogin Inc,Reverse,1 for 20
"Mar 27, 2023",CREX,Creative Realities Inc,Reverse,1 for 3
"Mar 27, 2023",BDRX,Biodexa Pharmaceuticals PLC,Reverse,1 for 4
"Mar 27, 2023",ALLR,Allarity Therapeutics Inc,Reverse,1 for 35
"Mar 24, 2023",FRGT,Freight Technologies Inc,Reverse,1 for 10
"Mar 24, 2023",CUEN,Cuentas Inc,Reverse,1 for 13
"Mar 23, 2023",RDHL,Redhill Biopharma Ltd.,Reverse,1 for 40
"Mar 23, 2023",PTIX,Protagenic Therapeutics Inc,Reverse,1 for 4
"Mar 23, 2023",IDAI,T Stamp Inc,Reverse,1 for 5
"Mar 22, 2023",LKCOF,Luokung Technology Corp,Reverse,1 for 30
"Mar 22, 2023",BAOS,Baosheng Media Group Holdings Ltd.,Reverse,1 for 6
"Mar 21, 2023",NB,Niocorp Developments Ltd.,Reverse,1 for 10
"Mar 20, 2023",CALC,Calcimedica Inc,Reverse,1 for 14
"Mar 15, 2023",RAASY,Cloopen Group Holding Ltd.,Reverse,1 for 3
"Mar 14, 2023",DRMA,Dermata Therapeutics Inc,Reverse,1 for 16
"Mar 13, 2023",KRBP,Kiromic Biopharma Inc,Reverse,1 for 30
"Mar 13, 2023",ASLN,Aslan Pharmaceuticals Ltd.,Reverse,1 for 5
"Mar 10, 2023",ORTX,Orchard Therapeutics PLC,Reverse,1 for 10
"Mar 9, 2023",KLR,Kaleyra Inc,Reverse,1 for 3.5
"Mar 9, 2023",AKAN,Akanda Corp,Reverse,1 for 10
"Mar 8, 2023",VEON,Veon Ltd.,Reverse,1 for 25
"Mar 8, 2023",SFTGQ,Shift Technologies Inc,Reverse,1 for 10
"Mar 8, 2023",CARM,Carisma Therapeutics Inc,Reverse,1 for 20
"Mar 6, 2023",IONM,Assure Holdings Corp,Reverse,1 for 20
"Mar 6, 2023",HCDIQ,Harbor Custom Development Inc,Reverse,1 for 20
"Mar 6, 2023",CPHI,China Pharma Holdings Inc,Reverse,1 for 10
"Mar 1, 2023",RKDA,Arcadia Biosciences Inc,Reverse,1 for 40
"Feb 28, 2023",MFH,Mercurity Fintech Holding Inc,Reverse,1 for 1.11
"Feb 24, 2023",WINT,Windtree Therapeutics Inc,Reverse,1 for 50
"Feb 24, 2023",ELVN,Enliven Therapeutics Inc,Reverse,1 for 4
"Feb 23, 2023",RELI,Reliance Global Group Inc,Reverse,1 for 15
"Feb 22, 2023",GMBL,Esports Entertainment Group Inc,Reverse,1 for 100
"Feb 22, 2023",AMST,Amesite Inc,Reverse,1 for 12
"Feb 16, 2023",SHIP,Seanergy Maritime Holdings Corp,Reverse,1 for 10
"Feb 15, 2023",ECOR,Electrocore Inc,Reverse,1 for 15
"Feb 15, 2023",CFRXQ,Contrafect Corp,Reverse,1 for 80
"Feb 15, 2023",ATNXQ,Athenex Inc,Reverse,1 for 20
"Feb 14, 2023",CRBP,Corbus Pharmaceuticals Holdings Inc,Reverse,1 for 30
"Feb 14, 2023",BFRG,Bullfrog Ai Holdings Inc,Reverse,1 for 7
"Feb 13, 2023",VYNE,Vyne Therapeutics Inc,Reverse,1 for 18
"Feb 13, 2023",TOON,Kartoon Studios Inc,Reverse,1 for 10
"Feb 13, 2023",APRE,Aprea Therapeutics Inc,Reverse,1 for 20
"Feb 10, 2023",SNGX,Soligenix Inc,Reverse,1 for 15
"Feb 10, 2023",INBS,Intelligent Bio Solutions Inc,Reverse,1 for 20
"Feb 10, 2023",GFAI,Guardforce Ai Co Ltd.,Reverse,1 for 40
"Feb 10, 2023",COMS,Comsovereign Holding Corp,Reverse,1 for 100
"Feb 9, 2023",NAOV,Nanovibronix Inc,Reverse,1 for 20
"Feb 9, 2023",MIGI,Mawson Infrastructure Group Inc,Reverse,1 for 6
"Feb 9, 2023",CZOOF,Cazoo Group Ltd.,Reverse,1 for 20
"Feb 8, 2023",DGLY,Digital Ally Inc,Reverse,1 for 20
"Feb 7, 2023",LCINQ,Lannett Co Inc,Reverse,1 for 4
"Feb 2, 2023",DYNT,Dynatronics Corp,Reverse,1 for 5
"Feb 1, 2023",REVB,Revelation Biosciences Inc,Reverse,1 for 35
"Feb 1, 2023",LMNL,Liminal Biosciences Inc,Reverse,1 for 10
"Feb 1, 2023",FTFT,Future Fintech Group Inc,Reverse,1 for 5
"Jan 27, 2023",REED,Reed's Inc,Reverse,1 for 50
"Jan 27, 2023",MRKR,Marker Therapeutics Inc,Reverse,1 for 10
"Jan 27, 2023",DVLT,Datavault Ai Inc,Reverse,1 for 100
"Jan 26, 2023",SWVL,Swvl Holdings Corp,Reverse,1 for 25
"Jan 26, 2023",PHIO,Phio Pharmaceuticals Corp,Reverse,1 for 12
"Jan 26, 2023",EDBL,Edible Garden Ag Inc,Reverse,1 for 30
"Jan 25, 2023",CETX,Cemtrex Inc,Reverse,1 for 35
"Jan 23, 2023",SIENQ,Sientra Inc,Reverse,1 for 10
"Jan 23, 2023",OGEN,Oragenics Inc,Reverse,1 for 59.99
"Jan 23, 2023",OCSL,Oaktree Specialty Lending Corp,Reverse,1 for 3
"Jan 23, 2023",JAGX,Jaguar Health Inc,Reverse,1 for 75.02
"Jan 23, 2023",APM,Aptorum Group Ltd.,Reverse,1 for 10
"Jan 20, 2023",FSEA,First Seacoast Bancorp Inc,Reverse,1 for 1.2
"Jan 20, 2023",CNET,Zw Data Action Technologies Inc,Reverse,1 for 5
"Jan 18, 2023",JFU,9f Inc,Reverse,1 for 20
"Jan 18, 2023",ENTO,Entero Therapeutics Inc,Reverse,1 for 7
"Jan 18, 2023",EAR,Eargo Inc,Reverse,1 for 20
"Jan 18, 2023",ACGN,Aceragen Inc,Reverse,1 for 17
"Jan 13, 2023",PBLA,Panbela Therapeutics Inc,Reverse,1 for 40
"Jan 12, 2023",NYC,American Strategic Investment Co.,Reverse,1 for 8
"Jan 12, 2023",NRXS,Neuraxis Inc,Reverse,1 for 2
"Jan 9, 2023",GHSI,Guardion Health Sciences Inc,Reverse,1 for 50
"Jan 9, 2023",CANF,Can-fite Biopharma Ltd.,Reverse,1 for 10
"Jan 9, 2023",ATHE,Alterity Therapeutics Ltd.,Reverse,1 for 10
"Jan 6, 2023",NXTP,Nextplay Technologies Inc,Reverse,1 for 20
"Jan 6, 2023",DAVE,Dave Inc,Reverse,1 for 32
"Jan 6, 2023",AYTU,Aytu Biopharma Inc,Reverse,1 for 20
"Jan 5, 2023",TENX,Tenax Therapeutics Inc,Reverse,1 for 20
"Jan 5, 2023",OPGN,Opgen Inc,Reverse,1 for 20
"Jan 5, 2023",IPDN,Professional Diversity Network Inc,Reverse,1 for 2
"Jan 5, 2023",ALBT,Avalon Globocare Corp,Reverse,1 for 10
"Jan 4, 2023",OBLG,Oblong Inc,Reverse,1 for 15
"Jan 3, 2023",HALL,Hallmark Financial Services Inc,Reverse,1 for 10
"Jan 3, 2023",BIOR,Biora Therapeutics Inc,Reverse,1 for 25
