Date,Symbol,Company Name,Type,Split Ratio
"Nov 22, 2019",BIVI,Biovie Inc,Reverse,1 for 125
"Nov 20, 2019",OMQS,Omniq Corp,Reverse,1 for 20
"Nov 19, 2019",NURO,Neurometrix Inc,Reverse,1 for 10
"Nov 19, 2019",MYSZ,My Size Inc,Reverse,1 for 15
"Nov 18, 2019",DRIO,Dariohealth Corp,Reverse,1 for 20
"Nov 18, 2019",BNTC,Benitec Biopharma Inc,Reverse,1 for 10
"Nov 15, 2019",ALIM,Alimera Sciences Inc,Reverse,1 for 15
"Nov 12, 2019",OLB,Olb Group Inc,Reverse,1 for 30
"Nov 8, 2019",VERO,Venus Concept Inc,Reverse,1 for 15
"Nov 8, 2019",TCON,Tracon Pharmaceuticals Inc,Reverse,1 for 10
"Nov 8, 2019",SLS,Sellas Life Sciences Group Inc,Reverse,1 for 50
"Nov 8, 2019",SKYS,Sky Solar Holdings Ltd.,Reverse,1 for 2.5
"Nov 1, 2019",TNXP,Tonix Pharmaceuticals Holding Corp,Reverse,1 for 10
"Nov 1, 2019",NUTX,Nutex Health Inc,Reverse,1 for 500
"Nov 1, 2019",BNBX,Applied Dna Sciences Inc,Reverse,1 for 40
"Oct 29, 2019",POAI,Predictive Oncology Inc,Reverse,1 for 10
"Oct 29, 2019",CEIN,Camber Energy Inc,Reverse,1 for 50
"Oct 28, 2019",IMG,Cimg Inc,Reverse,1 for 3
"Oct 25, 2019",VYNT,Vyant Bio Inc,Reverse,1 for 30
"Oct 23, 2019",QNRX,Quoin Pharmaceuticals Ltd.,Reverse,1 for 5
"Oct 22, 2019",NNDM,Nano Dimension Ltd.,Reverse,1 for 10
"Oct 22, 2019",KGJI,Kingold Jewelry Inc,Reverse,1 for 6
"Oct 22, 2019",CGRNQ,Capstone Green Energy Corp,Reverse,1 for 10
"Oct 21, 2019",LTBR,Lightbridge Corp,Reverse,1 for 12
"Oct 21, 2019",ALAR,Alarum Technologies Ltd.,Reverse,1 for 20
"Oct 17, 2019",VCON,Vicon Industries Inc,Reverse,"1 for 2,000"
"Oct 15, 2019",AEMD,Aethlon Medical Inc,Reverse,1 for 15
"Oct 11, 2019",QNTM,Quantum Biopharma Ltd.,Reverse,1 for 200.8
"Oct 7, 2019",NEXM,Nexmetals Mining Corp,Reverse,1 for 10
"Oct 1, 2019",TGHI,Touchpoint Group Holdings Inc,Reverse,1 for 25
"Oct 1, 2019",RLMD,Relmada Therapeutics Inc,Reverse,1 for 4
"Oct 1, 2019",ALR,Alerislife Inc,Reverse,1 for 10
"Sep 30, 2019",OCGN,Ocugen Inc,Reverse,1 for 59.99
"Sep 27, 2019",TTPH,Tetraphase Pharmaceuticals Inc,Reverse,1 for 20
"Sep 27, 2019",APEX,Apex Global Brands Inc,Reverse,1 for 3
"Sep 25, 2019",LONCF,Loncor Gold Inc,Reverse,1 for 2
"Sep 24, 2019",NNVC,Nanoviricides Inc,Reverse,1 for 20
"Sep 19, 2019",VIVE,Viveve Medical Inc,Reverse,1 for 100
"Sep 3, 2019",FRTX,Fresh Tracks Therapeutics Inc,Reverse,1 for 7
"Aug 30, 2019",SUNWQ,Sunworks Inc,Reverse,1 for 7
"Aug 30, 2019",KPRX,Kiora Pharmaceuticals Inc,Reverse,1 for 15
"Aug 30, 2019",DMTKQ,Dermtech Inc,Reverse,1 for 2
"Aug 29, 2019",OPGN,Opgen Inc,Reverse,1 for 20
"Aug 28, 2019",PRSO,Peraso Inc,Reverse,1 for 20
"Aug 26, 2019",TRNX,Taronis Technologies Inc,Reverse,1 for 5
"Aug 22, 2019",TOPS,Top Ships Inc,Reverse,1 for 20
"Aug 22, 2019",NIXX,Nixxy Inc,Reverse,1 for 80
"Aug 21, 2019",GLAE,Glassbridge Enterprises Inc,Reverse,1 for 200
"Aug 20, 2019",IPWR,Ideal Power Inc,Reverse,1 for 10
"Aug 19, 2019",NXPL,Nextplat Corp,Reverse,1 for 15
"Aug 19, 2019",BLU,Bellus Health Inc,Reverse,1 for 3.6
"Aug 16, 2019",IGLDF,Internet Gold Golden Lines Ltd.,Reverse,1 for 100
"Aug 15, 2019",KSPN,Kaspien Holdings Inc,Reverse,1 for 20
"Aug 15, 2019",GENE,Genetic Technologies Ltd.,Reverse,1 for 4
"Aug 9, 2019",FALC,Falconstor Software Inc,Reverse,1 for 100
"Aug 6, 2019",PSTV,Plus Therapeutics Inc,Reverse,1 for 50
"Aug 6, 2019",GPUS,Hyperscale Data Inc,Reverse,1 for 40
"Aug 1, 2019",TA,Travelcenters Of America Inc,Reverse,1 for 5
"Jul 30, 2019",CRTD,Creatd Inc,Reverse,1 for 20
"Jul 29, 2019",SLNG,Stabilis Solutions Inc,Reverse,1 for 8
"Jul 29, 2019",SINT,Sintx Technologies Inc,Reverse,1 for 30
"Jul 25, 2019",PLUR,Pluri Inc,Reverse,1 for 10
"Jul 25, 2019",HIND,Vyome Holdings Inc,Reverse,1 for 10
"Jul 24, 2019",NTRB,Nutriband Inc,Reverse,1 for 4
"Jul 24, 2019",BW,Babcock & Wilcox Enterprises Inc,Reverse,1 for 10
"Jul 22, 2019",SYNE,Synthesis Energy Systems Inc,Reverse,1 for 8
"Jul 22, 2019",SLRX,Salarius Pharmaceuticals Inc,Reverse,1 for 25
"Jul 18, 2019",PALI,Palisade Bio Inc,Reverse,1 for 20
"Jul 18, 2019",EMMA,Emmaus Life Sciences Inc,Reverse,1 for 6
"Jul 15, 2019",FLUX,Flux Power Holdings Inc,Reverse,1 for 10
"Jul 15, 2019",BLRX,Biolinerx Ltd.,Reverse,1 for 15
"Jul 15, 2019",BLBX,Blackboxstocks Inc,Reverse,1 for 3
"Jul 8, 2019",SFUNY,Fang Holdings Ltd.,Reverse,1 for 5
"Jul 8, 2019",LC,Lendingclub Corp,Reverse,1 for 5
"Jul 8, 2019",CEIN,Camber Energy Inc,Reverse,1 for 25
"Jul 3, 2019",YUMAQ,Yuma Energy Inc,Reverse,1 for 15
"Jul 2, 2019",SDLPQ,Seadrill Partners LLC,Reverse,1 for 10
"Jul 2, 2019",NVCN,Neovasc Inc,Reverse,1 for 10
"Jul 2, 2019",FRANQ,Fhc Holdings Corp,Reverse,1 for 12
"Jul 1, 2019",ATYR,Atyr Pharma Inc,Reverse,1 for 14
"Jun 28, 2019",ENFY,Enlightify Inc,Reverse,1 for 12
"Jun 25, 2019",XBIO,Xenetic Biosciences Inc,Reverse,1 for 12
"Jun 24, 2019",PPCB,Propanc Biopharma Inc,Reverse,1 for 500
"Jun 24, 2019",AVGR,Avinger Inc,Reverse,1 for 10
"Jun 21, 2019",DX,Dynex Capital Inc,Reverse,1 for 3
"Jun 20, 2019",SNOA,Sonoma Pharmaceuticals Inc,Reverse,1 for 9
"Jun 20, 2019",PIRRQ,Pier 1 Imports Inc,Reverse,1 for 20
"Jun 17, 2019",CUZ,Cousins Properties Inc,Reverse,1 for 4
"Jun 17, 2019",APRN,Blue Apron Holdings Inc,Reverse,1 for 15
"Jun 13, 2019",CETX,Cemtrex Inc,Reverse,1 for 8
"Jun 11, 2019",STRR,Star Equity Holdings Inc,Reverse,1 for 10
"Jun 11, 2019",BXEFF,Bellatrix Exploration Ltd.,Reverse,1 for 12
"Jun 11, 2019",AIM,Aim Immunotech Inc,Reverse,1 for 43.99
"Jun 10, 2019",ONCT,Oncternal Therapeutics Inc,Reverse,1 for 7
"Jun 10, 2019",OBE,Obsidian Energy Ltd.,Reverse,1 for 7
"Jun 10, 2019",EDSA,Edesa Biotech Inc,Reverse,1 for 6
"Jun 7, 2019",JAGX,Jaguar Health Inc,Reverse,1 for 69.98
"Jun 6, 2019",BCDA,Biocardia Inc,Reverse,1 for 9
"Jun 5, 2019",THMO,Thermogenesis Holdings Inc,Reverse,1 for 10
"Jun 5, 2019",CAPR,Capricor Therapeutics Inc,Reverse,1 for 10
"Jun 3, 2019",HEPA,Hepion Pharmaceuticals Inc,Reverse,1 for 69.98
"Jun 3, 2019",DD,Dupont De Nemours Inc,Reverse,1 for 3
"May 29, 2019",WKSP,Worksport Ltd.,Reverse,1 for 6
"May 22, 2019",GNCAQ,Genocea Biosciences Inc,Reverse,1 for 8
"May 21, 2019",ONCSQ,Oncosec Medical Inc,Reverse,1 for 10
"May 21, 2019",NMM,Navios Maritime Partners Lp,Reverse,1 for 15
"May 20, 2019",VLRXQ,Valeritas Holdings Inc,Reverse,1 for 20
"May 13, 2019",VISL,Vislink Technologies Inc,Reverse,1 for 10
"May 10, 2019",SMTI,Sanara Medtech Inc,Reverse,1 for 100
"May 10, 2019",NVAX,Novavax Inc,Reverse,1 for 20
"May 10, 2019",DOMH,Dominari Holdings Inc,Reverse,1 for 4.25
"May 10, 2019",CANF,Can-fite Biopharma Ltd.,Reverse,1 for 15
"May 10, 2019",ARMP,Armata Pharmaceuticals Inc,Reverse,1 for 14
"May 9, 2019",FCEL,Fuelcell Energy Inc,Reverse,1 for 12
"May 8, 2019",SIOX,Sio Gene Therapies Inc,Reverse,1 for 8
"May 8, 2019",HURA,Tuhura Biosciences Inc,Reverse,1 for 10
"May 6, 2019",ADYX,Adynxx Inc,Reverse,1 for 6
"May 2, 2019",GOVX,Geovax Labs Inc,Reverse,1 for 500
"May 2, 2019",DAC,Danaos Corp,Reverse,1 for 14
"May 2, 2019",BLIN,Bridgeline Digital Inc,Reverse,1 for 50
"May 1, 2019",CYTOF,Altamira Therapeutics Ltd.,Reverse,1 for 20
"Apr 30, 2019",MFGP,Micro Focus International PLC,Reverse,1 for 1.21
"Apr 29, 2019",PRPO,Precipio Inc,Reverse,1 for 15
"Apr 26, 2019",TST,Thestreet Inc,Reverse,1 for 10
"Apr 26, 2019",TMBRQ,Timber Pharmaceuticals Inc,Reverse,1 for 25
"Apr 26, 2019",NAVB,Navidea Biopharmaceuticals Inc,Reverse,1 for 20
"Apr 23, 2019",WWR,Westwater Resources Inc,Reverse,1 for 50
"Apr 22, 2019",RADCQ,Rite Aid Corp,Reverse,1 for 20
"Apr 22, 2019",ALTS,Alt5 Sigma Corp,Reverse,1 for 5
"Apr 22, 2019",ABTS,Abits Group Inc,Reverse,1 for 5
"Apr 18, 2019",OBLG,Oblong Inc,Reverse,1 for 10
"Apr 16, 2019",FTLF,Fitlife Brands Inc,Reverse,1 for 10
"Apr 16, 2019",BEEM,Beam Global,Reverse,1 for 50
"Apr 15, 2019",IMUX,Immunic Inc,Reverse,1 for 40
"Apr 12, 2019",IRD,Opus Genetics Inc,Reverse,1 for 12
"Apr 11, 2019",YDKG,Yueda Digital Holding,Reverse,1 for 5
"Apr 11, 2019",VALPQ,Valaris PLC,Reverse,1 for 4
"Apr 10, 2019",BTCS,Btcs Inc,Reverse,1 for 30
"Apr 9, 2019",YGTYF,Sslj Com Ltd.,Reverse,1 for 5
"Apr 9, 2019",LIQT,Liqtech International Inc,Reverse,1 for 4
"Apr 8, 2019",MARA,Mara Holdings Inc,Reverse,1 for 4
"Apr 8, 2019",BDRX,Biodexa Pharmaceuticals PLC,Reverse,1 for 10
"Apr 5, 2019",RRTS,Roadrunner Transportation Systems Inc,Reverse,1 for 25
"Apr 4, 2019",ORKA,Oruka Therapeutics Inc,Reverse,1 for 18
"Apr 1, 2019",NSPR,Inspiremd Inc,Reverse,1 for 50
"Apr 1, 2019",LFWD,Lifeward Ltd.,Reverse,1 for 25
"Mar 29, 2019",HOV,Hovnanian Enterprises Inc,Reverse,1 for 25
"Mar 29, 2019",ADXS,Ayala Pharmaceuticals Inc,Reverse,1 for 15
"Mar 28, 2019",CCEC,Capital Clean Energy Carriers Corp,Reverse,1 for 7
"Mar 26, 2019",CRMD,Cormedix Inc,Reverse,1 for 5
"Mar 25, 2019",GSL,Global Ship Lease Inc,Reverse,1 for 8
"Mar 20, 2019",SHIP,Seanergy Maritime Holdings Corp,Reverse,1 for 15
"Mar 18, 2019",SRXH,Srx Health Solutions Inc,Reverse,1 for 26
"Mar 18, 2019",PDSB,Pds Biotechnology Corp,Reverse,1 for 20
"Mar 18, 2019",OTLK,Outlook Therapeutics Inc,Reverse,1 for 8
"Mar 18, 2019",ATIS,Attis Industries Inc,Reverse,1 for 8
"Mar 15, 2019",RBZHF,Reebonz Holding Ltd.,Reverse,1 for 8
"Mar 15, 2019",GPUS,Hyperscale Data Inc,Reverse,1 for 20
"Mar 14, 2019",XFOR,X4 Pharmaceuticals Inc,Reverse,1 for 6
"Mar 12, 2019",OPTT,Ocean Power Technologies Inc,Reverse,1 for 20
"Mar 11, 2019",SBLX,Stablex Technologies Inc,Reverse,1 for 6
"Mar 6, 2019",ENLV,Enlivex Therapeutics Ltd.,Reverse,1 for 8
"Mar 6, 2019",ELGXQ,Endologix Inc,Reverse,1 for 10
"Mar 1, 2019",MR,Montage Resources Corp,Reverse,1 for 15
"Feb 28, 2019",FUBO,Fubotv Inc,Reverse,1 for 30
"Feb 28, 2019",ESESQ,Eco-stim Energy Solutions Inc,Reverse,1 for 4
"Feb 25, 2019",XWEL,Xwell Inc,Reverse,1 for 20
"Feb 22, 2019",MLNTQ,Melinta Therapeutics Inc,Reverse,1 for 5
"Feb 21, 2019",NTZ,Natuzzi S P A,Reverse,1 for 5
"Feb 21, 2019",AIV,Apartment Investment & Management Co.,Reverse,1 for 1.03
"Feb 20, 2019",CRDF,Cardiff Oncology Inc,Reverse,1 for 6
"Feb 11, 2019",CLDX,Celldex Therapeutics Inc,Reverse,1 for 15
"Feb 6, 2019",PULM,Pulmatrix Inc,Reverse,1 for 10
"Feb 4, 2019",WORX,Scworx Corp,Reverse,1 for 19
"Feb 4, 2019",NBSE,Neubase Therapeutics Inc,Reverse,1 for 20
"Feb 1, 2019",TRNX,Taronis Technologies Inc,Reverse,1 for 20
"Feb 1, 2019",SBFM,Sunshine Biopharma Inc,Reverse,1 for 20
"Jan 28, 2019",HOFSQ,Hermitage Offshore Services Ltd.,Reverse,1 for 10
"Jan 25, 2019",TTNP,Titan Pharmaceuticals Inc,Reverse,1 for 6
"Jan 24, 2019",SEELQ,Seelos Therapeutics Inc,Reverse,1 for 30
"Jan 18, 2019",STNG,Scorpio Tankers Inc,Reverse,1 for 10
"Jan 18, 2019",BPTH,Bio-path Holdings Inc,Reverse,1 for 20
"Jan 17, 2019",BYU,Baiyu Holdings Inc,Reverse,1 for 5
"Jan 14, 2019",IHG,Intercontinental Hotels Group PLC,Reverse,1 for 1.05
"Jan 4, 2019",SCU,Sculptor Capital Management Inc,Reverse,1 for 10
"Jan 3, 2019",NUWE,Nuwellis Inc,Reverse,1 for 14
"Jan 3, 2019",NM,Navios Maritime Holdings Inc,Reverse,1 for 10
"Jan 2, 2019",RHEP,Regional Health Properties Inc,Reverse,1 for 12
